filename,centroid_mean,centroid_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,flatness_mean,flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
india_folk_nooran_sisters_patakha_guddi.wav,2200.8690663769416,716.1892107273944,4930.38607549302,1676.0532410864002,0.09051727656286278,0.04642633874730057,0.015932092,0.023615135,-79.41681671142578,94.68730163574219,8.998814582824707,25.190099716186523,1.87911856174469,8.264530181884766,7.000128269195557,5.637919902801514,0.8769883513450623,4.765592098236084,-7.579129219055176,2.6699838638305664,-6.506124973297119,57.10825729370117,27.02903175354004,19.014724731445312,17.307096481323242,14.435026168823242,13.844526290893555,11.505175590515137,10.962949752807617,10.174909591674805,10.128789901733398,9.120823860168457,9.50471305847168,11.22321605682373
india_folk_ranjit_bawa_jean.wav,2514.378714513993,668.7895447206233,5255.563940469367,1361.6097905295371,0.11027231741206175,0.055632249640616555,0.026946967,0.062802166,-13.93256664276123,77.12276458740234,-13.118075370788574,22.517133712768555,1.41304612159729,5.443145751953125,-1.6854438781738281,4.630634307861328,-2.014678478240967,8.092141151428223,2.8148934841156006,5.018889904022217,2.641319751739502,69.63763427734375,27.11610221862793,16.469480514526367,14.063468933105469,13.461016654968262,16.16998863220215,11.236297607421875,10.35944938659668,10.920699119567871,10.372613906860352,8.354488372802734,8.670777320861816,8.321364402770996
japan_city_pop_anri_remember_summer_days.wav,2556.1877122053984,774.986065881689,5266.539274613819,1457.8527907403318,0.12030968844323195,0.05791672902520763,0.027821938,0.057998344,-53.55595397949219,82.91165924072266,4.908585548400879,23.64095687866211,-6.772192478179932,7.98119592666626,4.597099304199219,-1.2947978973388672,0.4562688171863556,1.9584640264511108,-7.986912727355957,-1.555459976196289,-3.1409976482391357,69.07591247558594,32.12251281738281,20.125701904296875,18.127992630004883,10.23550796508789,12.75966739654541,9.184712409973145,10.314400672912598,10.20491886138916,8.54257869720459,9.960529327392578,7.731339454650879,7.6170172691345215
japan_city_pop_junko_ohashi_telephone_number.wav,2400.377017794993,545.2977320008278,4665.661915853734,1064.1483495375576,0.11600386861141745,0.045743381326256466,0.016049728,0.025101287,-67.52409362792969,82.6458511352539,-14.840670585632324,29.91329002380371,-8.193401336669922,-3.1714224815368652,0.28148549795150757,-2.1330456733703613,-5.969355583190918,3.123351812362671,-8.274913787841797,1.847157597541809,-4.2292985916137695,62.25021743774414,24.767881393432617,19.798952102661133,19.94554901123047,12.035604476928711,14.019590377807617,12.960920333862305,11.319657325744629,11.005033493041992,9.823521614074707,11.83953857421875,8.647496223449707,9.217576026916504
japan_city_pop_mariya_takeuchi_plastic_love.wav,2478.428409173505,877.381154293502,5045.300236284138,1601.4884488792627,0.1205121658782215,0.07174285955261685,0.02812541,0.034496754,-49.10594940185547,82.61912536621094,-7.705786228179932,39.29972457885742,2.935685634613037,12.680890083312988,3.072222948074341,10.056859970092773,-2.265239953994751,6.7895941734313965,-5.319177627563477,3.5753467082977295,-1.24183988571167,77.47735595703125,35.859832763671875,18.459354400634766,14.831485748291016,10.857854843139648,10.269064903259277,8.275066375732422,7.947892189025879,8.224172592163086,8.367718696594238,8.347807884216309,6.932374000549316,6.460571765899658
japan_city_pop_tatsuro_yamashita_sparkle.wav,2661.695298311698,534.9830668298845,5254.772756491068,1033.4943754108633,0.145625943231948,0.04630003495009019,0.038079683,0.095567875,-36.87578582763672,71.56230926513672,-24.961164474487305,25.205123901367188,-6.562295913696289,14.042945861816406,-4.887375831604004,9.29492473602295,-5.440980434417725,5.375594615936279,-2.253035545349121,0.11775843054056168,-5.095977783203125,79.86555480957031,21.589569091796875,16.812231063842773,13.841788291931152,10.526698112487793,11.904193878173828,10.085738182067871,8.827128410339355,10.295212745666504,9.40992546081543,7.7157511711120605,7.126113414764404,7.5778608322143555
japan_city_pop_tomoko_aran_i'm_in_love.wav,3143.2948974432165,1288.1821183461113,6717.28571459343,1955.3452852155413,0.13924268904544926,0.11576785422648585,0.03448529,0.06062019,-200.9342803955078,58.26899337768555,16.46142578125,23.664405822753906,15.897418022155762,13.204866409301758,4.02972412109375,8.203439712524414,1.7620407342910767,3.3663458824157715,-4.253167629241943,-0.6533692479133606,-5.240686416625977,98.03965759277344,38.841163635253906,22.703227996826172,20.146343231201172,11.657451629638672,13.598779678344727,10.051469802856445,9.260601997375488,9.492912292480469,8.546887397766113,9.145637512207031,7.499031066894531,8.352153778076172
japan_enka_fuyumi_sakamoto_yozakura_oshichi.wav,2352.636889457608,867.9855893002538,4858.833296337177,1569.2725184074498,0.11003718964041095,0.07259151939983353,0.019360512,0.048745427,-83.24886322021484,84.39849853515625,-0.7989677786827087,35.982574462890625,1.7354345321655273,12.151421546936035,10.046881675720215,9.657506942749023,1.0944222211837769,10.68369197845459,-7.842284202575684,6.761746406555176,-1.4462478160858154,78.81924438476562,34.06336212158203,22.350812911987305,16.235559463500977,13.273510932922363,12.70111083984375,10.503945350646973,9.703325271606445,11.381309509277344,11.646506309509277,12.708521842956543,10.255940437316895,9.436317443847656
japan_enka_hibari_misora_kawa_no_nagare_no_yō_ni.wav,1892.947606738996,554.501071360083,4075.7111453057887,1344.1089282018434,0.08082930948165777,0.04159053222841393,0.009070364,0.03468646,-99.23120880126953,108.36922454833984,1.9364681243896484,27.547212600708008,4.785790920257568,4.260766983032227,7.535918235778809,0.9971380829811096,2.7828376293182373,1.1343339681625366,-11.247061729431152,0.47738710045814514,-4.762052536010742,63.69698715209961,27.107318878173828,20.819660186767578,15.424908638000488,11.841064453125,13.733592987060547,11.931066513061523,9.67933464050293,7.914125442504883,8.279295921325684,10.059240341186523,7.806616306304932,8.292344093322754
japan_enka_jero_umiyuki.wav,2230.4820022409885,709.5169270161689,4714.9952991451055,1373.9860741253094,0.10308351820074878,0.06092990806539161,0.02614668,0.08881419,-85.43473815917969,93.39623260498047,-7.906181812286377,31.14130973815918,-1.4150614738464355,5.32828950881958,-3.3117096424102783,5.778730869293213,-3.440363883972168,1.3678903579711914,-2.1385879516601562,0.9569190144538879,-3.1135447025299072,75.92337799072266,25.998580932617188,21.8765926361084,16.56974983215332,12.94958209991455,9.899372100830078,9.811701774597168,9.20617389678955,8.30233383178711,8.770447731018066,8.087858200073242,8.923073768615723,8.065725326538086
