filename,style,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,harmonic_chroma1_mean,harmonic_chroma2_mean,harmonic_chroma3_mean,harmonic_chroma4_mean,harmonic_chroma5_mean,harmonic_chroma6_mean,harmonic_chroma7_mean,harmonic_chroma8_mean,harmonic_chroma9_mean,harmonic_chroma10_mean,harmonic_chroma11_mean,harmonic_chroma12_mean,harmonic_chroma1_std,harmonic_chroma2_std,harmonic_chroma3_std,harmonic_chroma4_std,harmonic_chroma5_std,harmonic_chroma6_std,harmonic_chroma7_std,harmonic_chroma8_std,harmonic_chroma9_std,harmonic_chroma10_std,harmonic_chroma11_std,harmonic_chroma12_std,harmonic_tonnetz1_mean,harmonic_tonnetz2_mean,harmonic_tonnetz3_mean,harmonic_tonnetz4_mean,harmonic_tonnetz5_mean,harmonic_tonnetz6_mean,harmonic_tonnetz1_std,harmonic_tonnetz2_std,harmonic_tonnetz3_std,harmonic_tonnetz4_std,harmonic_tonnetz5_std,harmonic_tonnetz6_std,percussive_zcr_mean,percussive_zcr_std,percussive_flatness_mean,percussive_flatness_std,percussive_rms_mean,percussive_rms_std
westAfrica_afrobeat_kiong_sunny_adé_merciful_gold.wav,afrobeat,-51.628643,99.709404,8.553589,11.07062,0.56380016,6.5948224,2.7438731,-4.005243,-8.508249,-4.5632205,-2.9780557,0.8434201,-4.133081,59.495132,24.046474,16.81304,15.872616,13.108421,12.372386,8.966527,8.905495,9.506702,8.728751,9.030762,8.377171,8.559585,2223.353265565976,682.0270925225185,4994.318240564053,1633.7379829580705,2608.0497954845564,397.02418876580015,0.31511036,0.2408009,0.46040556,0.372621,0.3013665,0.20939167,0.26069352,0.38378876,0.24689436,0.3167483,0.22885473,0.38752574,0.312615,0.225446,0.35812607,0.29595533,0.3242198,0.2355387,0.25647935,0.3464534,0.22065811,0.33443007,0.21284205,0.34556463,0.10060434074840761,0.013578260835310371,0.05406837782478475,-0.0049806129410504205,-0.00219452175261625,-0.00882855398094007,0.09098509157886361,0.07897146139893592,0.12918221428862336,0.1289603164222125,0.04437525402074803,0.05231141152856823,0.1293958916806942,0.08087747078581964,0.0471242,0.0525374,0.0946611,0.054283135
westAfrica_afrobeat_ginger_baker_ariwo.wav,afrobeat,-173.38103,134.42207,-16.575357,26.15413,4.099954,10.178194,8.128032,3.554724,-4.1949506,6.528972,1.0089881,-0.6476058,0.9574953,79.904045,25.15998,26.668417,12.140399,14.489882,11.207895,13.072991,7.5193977,9.498195,10.202548,7.654685,7.2297945,6.6770916,1453.3503274554448,455.3513202620906,2897.526960902129,1042.7053460841903,1775.9646214635882,382.69207391678134,0.4936703,0.29876667,0.34680608,0.42749587,0.43511704,0.4920086,0.21593408,0.15819165,0.19162448,0.1397942,0.1253239,0.24004023,0.37681144,0.2756242,0.2848215,0.36262366,0.30580238,0.3921967,0.22529311,0.20707315,0.23016414,0.17927293,0.20396852,0.25518334,-0.18628274911312656,0.1665408238567971,0.007906812741043462,0.15583328695846976,-0.03603827999140403,0.08177162422054046,0.15775319376790353,0.11783752979889132,0.20965440673525712,0.11873262773367674,0.0582329497016621,0.08662481031166763,0.10639514661815068,0.05376343788383346,0.017598616,0.032338277,0.02899397,0.022127781
westAfrica_afrobeat_fela_kuti_zombie.wav,afrobeat,-57.110847,70.92537,8.591381,21.726812,-0.9685137,13.678447,-9.493046,5.848837,-8.481157,-1.0700945,-4.212891,5.369805,-5.116852,89.817444,33.75858,27.716322,20.001797,16.15575,11.378923,14.327718,9.175968,9.748506,10.147495,8.966858,8.843379,8.048956,2913.914125285607,893.1244410755651,6079.008976688567,1586.3673101319482,2705.174641224032,418.2087366628918,0.25650218,0.22273757,0.38559556,0.2787367,0.27061242,0.26375797,0.2625027,0.3658334,0.27643907,0.35344523,0.3703135,0.2942216,0.29162624,0.24622607,0.35473958,0.29198748,0.295991,0.29975638,0.26187932,0.366563,0.25201488,0.3323001,0.35251915,0.27179214,0.041769086464724894,0.06139745640737623,0.041679962360113024,-0.04700028143370406,0.016894240139975626,-0.016627963344496212,0.10262371889596039,0.1034376358656787,0.15296707015206942,0.12477663326143601,0.05686091661675768,0.05246076582074973,0.1963374711588693,0.10683579749482836,0.046740673,0.04784893,0.11063742,0.07273517
westAfrica_afrobeat_oghene_kologbo_opposite_people.wav,afrobeat,-85.796165,89.94749,15.718839,22.747108,6.0823627,13.149432,-3.2805696,4.535452,3.6413147,6.4971237,-1.5564693,4.7648015,-2.8743415,68.522026,40.614323,25.567019,16.805746,11.809084,11.156048,10.840151,10.051794,9.598824,8.682503,9.872449,8.477333,7.7112756,2338.013277036686,1053.776099497547,5163.871591894373,2216.1830049051077,2570.174057083805,589.4662012957035,0.3953431,0.20876676,0.27736643,0.28585598,0.24006069,0.44198143,0.24662238,0.29963404,0.45042023,0.34537813,0.38129756,0.2917297,0.36400265,0.22818306,0.31540832,0.31447917,0.23317945,0.38521492,0.23065151,0.27698117,0.36259902,0.2864433,0.36109656,0.26725343,-0.07725783616080226,0.08855798795833802,-0.06613526832064158,0.02984366536491546,-0.03825859476333318,-0.013143599671950643,0.0937656957020091,0.11455903991481285,0.12021912592689928,0.14364342790820708,0.05778711735015719,0.04533402360280703,0.16789772418083934,0.12117861903619578,0.05909738,0.07682939,0.09034853,0.05362963
westAfrica_afrobeat_fela_kuti_colonial_mentality.wav,afrobeat,-70.57571,83.7781,2.4731848,24.346287,9.767806,15.36544,0.9865829,4.0855865,1.090333,3.62475,-7.22007,0.6333119,-2.0849268,106.04949,38.81384,36.660248,16.941439,12.765976,9.306269,8.794232,7.56818,6.6771965,6.895186,7.530831,5.8312845,6.439356,2471.9701842979807,1070.6561001959699,5179.427793780474,2225.871781351065,2507.8819134616615,639.0943080864878,0.43124202,0.2208726,0.35493502,0.4501658,0.29961318,0.38381538,0.32152396,0.4387884,0.49670255,0.41279674,0.33290926,0.26126432,0.35282356,0.22023277,0.30407748,0.3293759,0.23811911,0.34713253,0.2527426,0.27877793,0.3348341,0.3035779,0.2816369,0.1986843,-0.09192756070568266,0.08636084650767865,-0.07447460543153298,0.12092966753370966,-0.04323783166880856,0.002696744178748057,0.08249537717621827,0.09085424679013551,0.08787860442157451,0.10682130836717581,0.048115231281572225,0.038980559883963053,0.1735232751552705,0.12363483192653862,0.054913826,0.07077505,0.09287401,0.059332848
westAfrica_afrobeat_e.t._mensah_all_for_you.wav,afrobeat,-148.3984,135.9413,-24.089273,40.772335,-1.5531045,8.453181,-4.230186,7.0744915,-7.1216273,-1.2190217,-5.245712,-3.6741168,-3.5052106,73.4727,30.176605,24.716536,17.165613,13.744492,10.73135,8.646829,9.097074,8.101746,8.377959,6.6785607,7.9773054,8.4272,1453.0415195322344,553.2558082108885,2833.793948773033,1145.7703567676504,1652.8160944106935,380.28700903759415,0.21646431,0.22370434,0.32734123,0.23796251,0.18513611,0.14701113,0.3630192,0.5481917,0.37424442,0.25704786,0.183729,0.26872554,0.2720906,0.2705258,0.35524073,0.26312512,0.27582905,0.17309584,0.30730313,0.4007252,0.31290734,0.2952134,0.232475,0.31369057,0.10182661156008148,0.06439021565113891,0.16312876543053859,-0.08746917159042492,0.015085194334730967,-0.0401235439300946,0.10349067289610063,0.11664430346869685,0.16132024793920363,0.14831730624104883,0.059937444445980904,0.061630266361830166,0.11349677201452871,0.06910032314318595,0.018228093,0.0711847,0.05535404,0.0441194
westAfrica_afrobeat_the_budos_band_up_from_the_south.wav,afrobeat,-65.56703,101.77205,-24.991089,43.2721,12.374025,24.624987,1.2985717,10.270836,1.4137397,2.7274837,0.81153786,3.316931,0.19768248,86.96515,30.342402,21.943815,11.396853,11.45953,7.7834067,7.9377413,6.9537964,6.125587,6.00413,6.3773127,6.541572,6.288716,1877.4622600106393,642.8088928579588,3865.3599484215374,1317.261181586376,2023.420979780838,400.7188968334693,0.22076872,0.31785864,0.5495206,0.54600215,0.63529515,0.3910637,0.20269537,0.14558968,0.18343183,0.3883738,0.29760882,0.27541095,0.1665418,0.23282704,0.36892128,0.2984383,0.35432312,0.31214845,0.16723509,0.15452062,0.18070546,0.33821842,0.3094033,0.2380589,0.18463646510455364,0.004232893265617188,-0.051671213218513576,-0.05801039272739867,-0.00661664968277432,-0.036927860015033655,0.13505629229925709,0.10642263299194696,0.1000576844991507,0.23870814783332575,0.10992245470625774,0.05872007775079529,0.12875490208526816,0.06802162884738402,0.03778944,0.05448567,0.08884555,0.06353943
westAfrica_afrobeat_seun_kuti_black_times.wav,afrobeat,-77.74483,65.46803,-15.850113,22.333895,-1.1397567,9.6111765,-5.416995,2.057595,-5.7554436,-0.3834003,-7.2488546,3.0022898,-0.30015334,57.813614,29.504648,22.806156,17.563726,13.943359,11.916668,12.7534485,12.003312,12.2463,9.460922,8.954588,9.425101,10.464413,2808.1024649928045,827.4922228063062,5627.355415693203,1506.7709718631484,2520.0726293058283,407.29188183367825,0.50693864,0.1773263,0.19390595,0.29138678,0.22730428,0.3451311,0.17874528,0.23071128,0.29524055,0.2368449,0.32795933,0.28647804,0.39386532,0.18183154,0.24266793,0.3207237,0.23461372,0.36671543,0.19532573,0.2559601,0.32902145,0.25726277,0.3534608,0.25151822,-0.08981396826654561,0.09667347527236368,-0.013260213678432026,0.0635381605193301,-0.01903338712693549,0.01711440222743933,0.1097509668479482,0.11038354072915219,0.12749641772516387,0.14955385016520104,0.049760082868915784,0.05472086736723769,0.1974989388640585,0.12496163648444632,0.06621317,0.069407664,0.08036184,0.055844486
westAfrica_afrobeat_ebo_taylor_love_and_death.wav,afrobeat,-45.445866,80.00363,9.18826,31.239073,5.476129,25.18962,-0.581392,-0.108021796,-4.0307493,1.7216212,1.1023134,5.7077284,-0.6321735,51.805847,22.931787,18.555733,11.923338,11.632902,10.506397,11.793703,8.819726,7.6385627,8.058699,7.2993,7.1247153,7.5270844,2425.1155134091596,716.0017489790082,5446.534254624557,1319.3843251963617,2640.1209723804895,353.3670076050183,0.32615617,0.2369259,0.31999177,0.3573522,0.5136545,0.46235675,0.4660897,0.5411242,0.34610525,0.26002002,0.200763,0.31818563,0.3231472,0.20479566,0.29406354,0.25174364,0.35729948,0.3423049,0.2754911,0.355854,0.2644055,0.2756516,0.21263236,0.29713663,0.09082318857019142,0.018735888061375154,0.03269539185897873,0.10291908902092498,0.018194436303187213,-0.02259281864327468,0.10230779118934903,0.1087941882903263,0.15350900805005613,0.1298422715598854,0.0667186299761879,0.04489355766468861,0.16308043909261086,0.10024187993098625,0.057334572,0.055189285,0.09767108,0.055708975
westAfrica_afrobeat_antibalas_dirty_money.wav,afrobeat,-150.16257,98.42353,-4.110133,20.215313,-3.6541348,10.718441,-1.1344806,5.0291677,-5.974711,-0.7794593,-1.6716547,4.8306913,-1.8625736,80.803375,28.661274,21.482794,12.689587,10.01342,9.826602,10.916052,7.7494087,8.053384,8.982046,7.718143,7.6221504,8.233427,2239.749693433999,666.3020973541543,4807.010120810781,1472.3948522620453,2397.386049908209,416.7671370508512,0.2119487,0.33124277,0.5423526,0.4232088,0.3996821,0.41903818,0.4585701,0.18669933,0.23384732,0.19100921,0.21720304,0.31987202,0.21407308,0.26692602,0.36358723,0.29771823,0.31659138,0.3198811,0.35580772,0.16556157,0.26198196,0.2111782,0.23548025,0.32797062,0.06417107438329318,-0.0728778126237067,0.04607435653495023,-0.046811658350631384,-0.03214032757366128,0.008951923886289901,0.0861562355373931,0.07357101898683915,0.0823454600684625,0.14231800234255093,0.040345879936660285,0.048359872982994295,0.1339769153050267,0.06783187318818716,0.043418653,0.049237274,0.035181973,0.019705158
brazil_samba_bezerra_da_silva_malandragem_dá_um_tempo.wav,samba,1.5020136,67.00028,0.769005,15.556663,8.414456,5.8941665,-1.9725741,0.4479581,-6.736177,2.0177813,-1.3195503,0.028360998,-1.5452266,56.608864,24.291965,21.757803,14.974984,14.0008955,9.207034,10.910704,8.270993,8.537653,8.457263,8.648329,7.7200856,7.633617,3014.365409216623,826.9515406918858,6523.160663690649,1564.044437913362,2885.0309282877847,405.14497373485176,0.31439036,0.38036188,0.48186722,0.5738632,0.5293432,0.2743931,0.21955532,0.23304045,0.37937754,0.34640458,0.24569653,0.31237897,0.23455994,0.29058114,0.33500195,0.35456648,0.32521933,0.20678739,0.25653508,0.22938658,0.33257657,0.3076237,0.21418408,0.2702883,0.043086526577692276,-0.07160115553748359,-0.049420394637121355,-0.03205659386983236,-0.0015300109271665558,-0.03774235402873683,0.08679917173352496,0.07704128843398222,0.1369762006215542,0.1275238981717065,0.0511675608519906,0.045869647355764286,0.2121132522274785,0.11036928260541282,0.08973179,0.0794615,0.11724228,0.050351836
brazil_samba_reinaldo_retrato_cantado_de_um_amor.wav,samba,-124.1445,74.420654,20.63576,20.465427,5.965038,-0.07913577,-5.8056083,-0.5071793,-8.524936,-2.9536433,-2.8510706,-1.7316676,-1.7906259,68.83098,27.30406,20.73597,14.591386,15.276398,10.103044,10.583757,9.383491,10.362517,9.359254,9.046856,8.407469,7.9925475,2737.047699636351,925.9529784932715,6334.238928588272,1718.6731471460387,2907.066200938243,477.84734460416166,0.13591489,0.26063132,0.34073582,0.24129851,0.3481601,0.33509892,0.3649045,0.38979295,0.37809005,0.39677352,0.2402348,0.15604869,0.19154856,0.28065842,0.3656301,0.2693044,0.35081434,0.31889704,0.32241088,0.34471908,0.33427307,0.34917143,0.26453272,0.21478257,-0.001098459829099767,-0.021682132591073117,0.014860833939538744,0.05995156141987491,-0.01297562854226347,-0.0031063945690765825,0.1228070248836066,0.09697529726548834,0.13687021412861214,0.16931306063686397,0.05683969609705008,0.05675760649725165,0.20273353606773856,0.11562809343211376,0.078612044,0.10570715,0.03970578,0.023265209
brazil_samba_martinho_da_vila_canta_canta_minha_gente.wav,samba,-105.03193,63.915703,21.015738,5.286017,10.493268,8.79051,-2.345488,2.975805,-7.021945,4.528707,-0.4251744,5.8501015,-1.1280024,111.71019,35.271862,25.918837,19.539528,16.915173,11.587887,16.471788,11.242146,10.932733,11.598192,10.494093,9.298983,8.957693,3337.906326665094,1324.6568844487929,7132.042349634603,2041.7314473819047,3039.3856609347226,583.6227124220064,0.17715813,0.28510693,0.31370342,0.29638463,0.38906196,0.28466898,0.36019135,0.3630481,0.41964182,0.460669,0.32488587,0.26229128,0.20817897,0.31379667,0.33422244,0.26974854,0.34497404,0.23055393,0.34939197,0.34690517,0.30711433,0.34619424,0.29211083,0.2898078,0.07189869834960604,0.013432674531737465,0.03598647806624837,-0.03075660278223552,0.033701260781294234,-0.013082209030545468,0.08908204364487232,0.09066030828403435,0.17275488070788148,0.12286249884585543,0.062046734012424117,0.04164492449981072,0.23230570835836586,0.14905937249987705,0.06716631,0.11979614,0.0851917,0.056105956
brazil_samba_jorge_aragão_coisa_de_pele.wav,samba,-140.86342,119.36169,14.617707,26.610718,11.666582,7.1117864,1.1538769,1.2507784,-4.0139666,-0.29335523,-0.674173,0.7730789,-5.9234996,54.014343,24.20193,18.38319,11.225914,11.703254,9.735931,8.069943,8.060352,8.345958,8.119464,8.267063,7.621954,7.360293,1611.368135668853,510.9780628563483,3487.972690147398,1332.6868295903892,2270.4613538956382,375.75567843387034,0.4965946,0.39945754,0.41809374,0.36964852,0.3582149,0.37373343,0.27859044,0.29869375,0.28370672,0.36737314,0.39041963,0.3977223,0.35917622,0.30451468,0.33239117,0.28817457,0.28709504,0.32654962,0.24727215,0.28682622,0.25031585,0.29302254,0.2887253,0.30679268,0.04560434509093909,0.0694118932291838,0.004659010036514039,0.04048384333803246,-0.013187691094418714,-0.0005114963479677825,0.12352912024064525,0.12610822815833153,0.1557001727960964,0.14978464364345742,0.06161943608898,0.04952555668466937,0.09607219851041908,0.06806144810526805,0.023996864,0.053238288,0.044505537,0.023921553
brazil_samba_monarco_tudo_menos_amor.wav,samba,-213.5009,109.60411,-7.085326,23.071333,5.3228416,3.9802737,-4.0836587,2.9073696,-7.44228,4.9906178,-1.9679241,-2.9208527,-4.133969,88.91431,26.375614,16.656477,15.495989,13.278504,11.469555,10.739959,9.608847,10.184127,8.768966,9.083745,8.542581,7.8607206,1882.0559752449774,591.31253356605,3962.059911286849,1429.2670271739676,2208.9786861056364,480.3999833433814,0.25005606,0.20930643,0.28640196,0.26760337,0.27911386,0.24849649,0.46679822,0.5701292,0.37708727,0.430558,0.3038658,0.30675808,0.24759941,0.20788014,0.29524407,0.25560796,0.2865843,0.22854951,0.32192853,0.35636538,0.27615145,0.35557917,0.2645787,0.28043824,0.09842722230352709,0.0038847026359633283,-0.039323828681579485,0.028950587609109797,-0.007012248161663359,0.03777518377184396,0.07970006857925052,0.0737397491709266,0.13870537283017254,0.10228285577318988,0.036871314545478644,0.04797562800549547,0.12476429234196869,0.07970539223962715,0.040429782,0.12417157,0.022109464,0.013270161
brazil_samba_demônios_da_garoa_trem_das_onze.wav,samba,-79.12774,84.72712,3.4721255,16.084333,6.968923,8.454375,7.329549,1.7507439,-11.111891,6.4496956,-1.0253234,-5.0549016,-4.088515,87.1544,22.531284,21.747154,13.211396,13.740075,10.2057295,9.064308,8.147689,8.690286,9.013652,7.296697,6.62007,7.0091767,2435.3563149916945,703.6509072782135,5495.805837013884,1734.355662766558,2660.9891523491146,538.409893616977,0.14151646,0.180499,0.28624085,0.31136566,0.53111887,0.52584386,0.43305343,0.45068398,0.3792529,0.42850652,0.19588786,0.12792788,0.19507524,0.19663543,0.26827574,0.24102363,0.35674345,0.36377054,0.3308768,0.33906597,0.26169538,0.3436152,0.1896563,0.16874132,0.08197166666791834,0.024509806862994376,-0.11190815140242485,-0.03798688472311162,-0.02369449396133037,0.00716597530048933,0.15109130267224952,0.13649276577315528,0.1604560396147853,0.1623921968283457,0.06730158865348022,0.059723224685595024,0.18500289523340538,0.0931270784910512,0.07555523,0.13222758,0.05312824,0.035157524
brazil_samba_arlindo_cruz_o_show_tem_que_continuar.wav,samba,-24.090368,85.97053,7.4039106,3.5457711,-10.298804,-7.0784082,-8.260552,-3.3536046,-8.408789,0.79775405,-6.4036665,-4.6585517,-10.285585,57.542118,21.226423,22.787676,14.191121,13.307952,10.139452,10.916376,8.75582,8.930142,8.471997,8.143271,7.321451,7.8029227,2620.422036834376,642.234050022405,6067.754915802944,1553.6773738410054,2815.4428348693946,425.5729463013856,0.2684497,0.21539663,0.35360345,0.3219127,0.44620216,0.2827751,0.24539265,0.37643677,0.26919693,0.30948684,0.25376478,0.33918163,0.28040078,0.22060443,0.33519796,0.26282975,0.36220542,0.27675954,0.2421374,0.3465816,0.25226676,0.31668222,0.23550859,0.32716927,0.07601732336218847,0.009889546028168886,-0.0035214066839087525,0.04156115996976306,-0.0011236902021501904,-0.023801386492284214,0.12484229440288204,0.11323530349605408,0.13604759237913797,0.13440153364825727,0.05308523415548478,0.05908484098715183,0.17217338779893196,0.07650869213417742,0.060831822,0.064133875,0.08808201,0.037065662
brazil_samba_nelson_sargento_agoniza_mas_não_morre.wav,samba,-110.39997,82.08725,-6.025972,10.133299,4.294498,3.1047459,-0.69318867,3.254722,-0.2383694,3.4761667,3.844619,0.32184285,-4.2236314,113.228676,25.830778,23.027285,16.62326,13.184954,11.457649,11.790421,8.729318,9.572657,9.317255,8.895788,7.193755,7.8057795,2526.0252799304258,732.7552969144405,5493.2523689617365,1841.274505800662,2669.431139700534,508.0787637801921,0.24546412,0.37501988,0.4795719,0.5244486,0.4734585,0.38147998,0.41823107,0.27997386,0.25899053,0.2638927,0.18270467,0.22719105,0.2087907,0.29164916,0.3742008,0.37144965,0.32292306,0.27991566,0.33940953,0.2890391,0.2805594,0.31819054,0.2000718,0.2299151,0.08027761936787106,0.022824306976892344,0.03232625484760164,-0.14142705351473464,-0.0470169553047118,0.005098762369759229,0.1063693058750828,0.09797968983514047,0.11137927518580817,0.15639860589898258,0.0639087015175982,0.05216551310858575,0.1951881848665417,0.08560133015503694,0.07256183,0.064971,0.04502688,0.029108854
brazil_samba_xande_de_pilares_clareou.wav,samba,-67.39243,91.24261,13.469645,10.717871,4.5535145,4.2942095,-5.682138,-1.7825336,-7.0911865,-2.516888,-2.6220903,0.83004856,-3.4519649,63.437103,20.70283,19.343458,16.191515,13.899914,9.995171,11.951151,9.079567,8.092918,8.46749,8.56465,7.8394837,7.721397,2398.4621467346346,681.5235430879075,5598.462826684758,1711.4234754825297,2754.181030587344,432.54948840806014,0.3103177,0.26814532,0.48185083,0.35184187,0.21084335,0.25053307,0.22036226,0.3289883,0.25477976,0.3621788,0.3570433,0.24089064,0.33963132,0.23495133,0.36737624,0.30931926,0.23950002,0.31488,0.21250401,0.32879427,0.25710633,0.32801,0.30808458,0.23750961,0.023032633094244158,0.15158310658242952,-0.02417363401169192,0.02795838769767957,-0.018567814674992203,0.04102431420150312,0.13669043498623024,0.11226980786231522,0.13970572343399706,0.2021691889536576,0.05427361306014266,0.07430803295497988,0.16382674869761435,0.08670710562389419,0.052572735,0.05218523,0.06972101,0.04520118
brazil_samba_fundo_de_quintal_o_show_tem_que_continuar.wav,samba,-27.106234,74.199844,9.04473,22.731108,3.5515711,11.026587,-5.4254394,6.845982,-8.589207,4.199237,0.08568609,4.250801,-1.8127977,55.78491,23.235125,19.586626,15.861903,13.218384,8.936244,9.992098,8.633978,8.639167,7.644248,8.993537,7.293958,7.049244,2791.626336599241,722.334647242255,6197.606580108508,1179.7778515947737,2778.600707239173,308.80999434870125,0.2864972,0.25059977,0.35232425,0.3927304,0.5944078,0.36812463,0.295155,0.35862342,0.23981,0.22916731,0.21830921,0.29644778,0.29127944,0.24020018,0.34004378,0.26905698,0.36129907,0.29373407,0.2641422,0.33926353,0.23491177,0.26677498,0.22740325,0.26356953,0.09185062187821101,0.058751922847114474,0.02069678577192857,0.0105663222270607,-0.003826305903840639,-0.02303242873391686,0.09917148204034065,0.0977581859379115,0.12976469901096038,0.16340874791699622,0.058443771060761034,0.05265707114416039,0.1965025367497678,0.10075455115329661,0.06669524,0.05465766,0.088197485,0.04682125
brazil_samba_velha_guarda_da_portela_portela_na_avenida.wav,samba,-164.59694,98.63186,-3.4749708,0.27064657,-2.1083255,5.3818994,-2.473243,4.492218,-8.937056,9.000178,-4.5909405,1.4972719,-5.046862,59.24531,22.467182,21.712217,14.492701,12.238561,9.992744,9.516354,7.849122,8.71879,10.013685,8.50773,7.712485,7.543092,2326.4393883005655,724.9385913218546,5140.089826404509,1667.761866879195,2553.2704659976407,442.30757266794114,0.2909924,0.3452203,0.39569786,0.27177846,0.4019323,0.37892413,0.23315972,0.26982453,0.25347805,0.3562773,0.26375812,0.2362496,0.2960372,0.31893182,0.34327066,0.24133518,0.35589144,0.33561334,0.2282577,0.31343058,0.25290996,0.35136682,0.26616997,0.25198424,0.014157681440268468,-0.02155895680259932,-0.09531106019115014,0.037661659723527405,0.02250334502605137,-0.043656378827437885,0.08564457799525131,0.07981593161220983,0.10736606877953819,0.13429346104816736,0.04234873046143915,0.04646518439937841,0.15872212930984445,0.0978245608408286,0.046165697,0.04289377,0.024189321,0.01150565
brazil_samba_clara_nunes_o_mar_serenou.wav,samba,-225.15703,92.09904,23.754223,25.112293,14.623511,2.6908448,1.6081989,7.3301454,-1.7035291,7.4768295,-6.2597437,4.474558,-6.0658803,103.151115,31.708714,25.192123,16.882788,15.759089,12.359607,11.075957,8.674634,9.205986,10.577908,9.887065,8.994408,8.684553,2229.7676867862133,1127.8802641421898,5013.161879319411,2237.9573873043087,2646.5173339955654,582.3568917272393,0.28652588,0.40411755,0.52248514,0.35881722,0.24777414,0.2128634,0.32892936,0.31634277,0.2875647,0.30265656,0.23839827,0.2743461,0.2575907,0.3246123,0.408807,0.28760874,0.25106382,0.2396894,0.35842603,0.33687362,0.3068885,0.33470505,0.24598038,0.29394224,0.1005520106600982,0.010569926391372908,-0.008754168303322696,-0.11472199397938172,-0.015924839716111857,-0.017040517784662722,0.08637237417708078,0.09120039218182624,0.1485591862324489,0.14734829962816084,0.05466622246479615,0.0632050794695004,0.15903372292990212,0.1387368059720354,0.029967288,0.03722721,0.02531419,0.016547346
brazil_samba_nelson_cavaquinho_a_flor_e_o_espinho.wav,samba,-134.28955,86.763596,9.73336,22.1031,5.956711,6.3360095,-0.9777366,3.6576674,-9.74587,8.021828,-9.9464655,0.15150605,-5.4129424,85.60903,23.221836,18.992674,15.201627,12.421227,9.690926,8.771021,7.680451,8.3985815,8.50896,8.179972,8.322457,7.583044,2387.6335689562347,604.5889373614486,5493.436384187437,1494.4321298147697,2653.0393388164734,389.08678944203365,0.24007624,0.21655339,0.33790222,0.23756976,0.31812125,0.3548606,0.33405367,0.39078528,0.27074236,0.41765216,0.28958693,0.22943823,0.2944079,0.22572263,0.33275664,0.23009811,0.30102924,0.309125,0.31474105,0.36406514,0.23230232,0.36042118,0.2813726,0.271994,0.05651280140847922,0.06673187868748377,-0.0030976750265413852,-0.04342547001585995,0.007504785244667208,0.010438051355861611,0.10982889078352907,0.09579687452763151,0.13758278616813355,0.1238256774558551,0.04864337374337932,0.05422492715333301,0.15774237316674994,0.08823410459699776,0.04772048,0.064691715,0.043949965,0.031836607
brazil_samba_dona_ivone_lara_sonho_meu.wav,samba,-146.84065,87.85015,29.720818,28.439785,14.585939,8.972009,-0.78317106,3.8065531,-8.7561035,3.4205713,1.7735445,0.25583228,2.593309,72.018265,28.8247,24.23068,16.338423,14.300126,11.263463,10.995215,8.967407,10.333074,9.746351,9.464366,8.897658,8.906908,2272.8389380495055,913.3961104948373,5319.759833533166,2075.6615051208155,2722.372655095961,533.0966248320909,0.3713264,0.27316627,0.32096943,0.25609532,0.29355726,0.3513389,0.28552064,0.3172839,0.2546174,0.33697158,0.31950465,0.26185352,0.3757246,0.27341896,0.36036456,0.27307457,0.2931102,0.33702725,0.27638036,0.34343973,0.25335497,0.32550845,0.31265107,0.24606925,0.066796226005997,0.10419333714918763,-0.05981252730674026,0.005038607873572039,0.009591292153845566,0.00014066795126781238,0.1186779211910099,0.13291372856326247,0.1672700737852282,0.16532884853114208,0.07192931009315122,0.06908919429366393,0.1542111678662642,0.10699174885040096,0.044311367,0.06194628,0.048926484,0.03756562
brazil_samba_paulinho_da_viola_dança_da_solidão.wav,samba,-170.90819,97.555855,39.44797,30.000254,19.329153,8.62997,2.9952254,1.5002362,-5.706954,-0.89293283,-0.8580717,-2.61844,-5.6876354,108.901,38.95094,23.534763,14.886323,13.17655,9.793802,10.73304,8.433495,9.915962,8.76682,7.927051,7.2322435,7.118037,1927.9583286103928,1146.1947707963373,4443.095307302947,2778.399630894453,2535.3884695461293,783.5890672484865,0.30441967,0.3419123,0.35589978,0.3511904,0.35270083,0.20191447,0.1510864,0.24976772,0.41904023,0.42179874,0.32522804,0.30936188,0.33705208,0.35424697,0.353088,0.309075,0.36365637,0.23654264,0.19442825,0.2710179,0.34588194,0.3522072,0.29634914,0.33105385,0.10860451488746288,0.030413705889606565,-0.05322006067530862,0.09071406764481797,-0.00320869205410644,0.012042506469859516,0.11196380637264836,0.101834549536197,0.16074472870315515,0.15332368553468165,0.06106313292020236,0.0663048015800323,0.13565426061649133,0.12353930220139685,0.058109384,0.13926247,0.06123264,0.051541302
